"product_id","barcode","product_name","brand","category","subcategory","recommendation_group","serving_size_g","energy_kcal_100g","protein_g_100g","carbs_g_100g","sugar_g_100g","added_sugar_g_100g","total_fat_g_100g","saturated_fat_g_100g","trans_fat_g_100g","fiber_g_100g","sodium_mg_100g","salt_g_100g","ingredients_text","ingredient_count","contains_whole_grain","contains_added_sugar","contains_artificial_sweetener","contains_allergen","allergens","processing_level","food_score","score_version","data_source","verified"
"AAR0327","8901000000327","QuickMeal Milk Chocolate Premium","QuickMeal","Chocolates & Sweet Snacks","Milk Chocolate","chocolates_sweets","27.0","565.5","4.0","33.0","33.0","33.0","35.7","21.6","0.1","10.0","143.0","0.36","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","4","false","true","false","true","peanuts,sesame","ultra_processed","34","v1.0","synthetic_v2","false"
"AAR0328","8901000000328","EarthFoods Natural Confection Premium","EarthFoods","Chocolates & Sweet Snacks","Natural Confection","chocolates_sweets","30.0","495.6","5.5","67.4","61.7","10.6","30.4","19.4","0.3","6.6","206.0","0.52","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","10","false","true","true","true","wheat,gluten,soy","ultra_processed","20","v1.0","synthetic_v2","false"
"AAR0329","8901000000329","DesiGood Fudge Premium","DesiGood","Chocolates & Sweet Snacks","Fudge","chocolates_sweets","34.0","578.7","2.5","49.1","37.9","37.9","45.2","9.2","0","2.1","224.0","0.57","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","10","false","true","false","true","wheat,gluten,milk","ultra_processed","24","v1.0","synthetic_v2","false"
"AAR0330","8901000000330","TrailBlaze Milk Chocolate Premium","TrailBlaze","Chocolates & Sweet Snacks","Milk Chocolate","chocolates_sweets","39.0","494.6","2.7","61.2","30.7","30.7","36.0","9.4","0.1","3.2","68.0","0.17","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","9","false","true","false","true","soy","minimally_processed","45","v1.0","synthetic_v2","false"
"AAR0331","8901000000331","DesiGood Natural Confection Premium","DesiGood","Chocolates & Sweet Snacks","Natural Confection","chocolates_sweets","27.0","469.8","12.2","54.7","54.7","19.1","33.1","16.5","0","10.6","206.0","0.52","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","5","false","true","false","true","wheat,gluten,milk","processed","43","v1.0","synthetic_v2","false"
"AAR0332","8901000000332","GrainMart White Chocolate","GrainMart","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","55.0","529.1","6.8","59.0","56.5","46.9","48.3","18.5","0.0","8.3","309.0","0.79","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","5","false","true","true","false","","ultra_processed","22","v1.0","synthetic_v2","false"
"AAR0333","8901000000333","MorningBest Chikki","MorningBest","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","14.0","523.4","0.3","61.7","42.2","42.2","17.2","0.5","0.1","0","205.0","0.52","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","9","false","true","false","true","milk","ultra_processed","22","v1.0","synthetic_v2","false"
"AAR0334","8901000000334","SweetNature Chikki","SweetNature","Chocolates & Sweet Snacks","Chikki","chocolates_sweets","10","395.7","5.5","77.0","49.8","14.5","27.6","14.1","0.2","0","143.0","0.36","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","7","false","true","false","true","oats,nuts","processed","27","v1.0","synthetic_v2","false"
"AAR0335","8901000000335","SlimChoice White Chocolate Premium","SlimChoice","Chocolates & Sweet Snacks","White Chocolate","chocolates_sweets","26.0","483.1","8.4","54.3","25.8","14.8","30.8","13.4","0.1","1.8","199.0","0.51","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","8","false","true","false","true","milk,soy","ultra_processed","33","v1.0","synthetic_v2","false"
"AAR0336","8901000000336","HealthFirst Dark Chocolate","HealthFirst","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","37.0","629.3","2.2","28.1","28.1","17.8","23.5","7.8","0.1","9.1","162.0","0.41","Oats, milk powder, sugar, malt extract, salt, vitamins","4","false","true","false","true","wheat,gluten,soy","processed","47","v1.0","synthetic_v2","false"
"AAR0337","8901000000337","PureNature Dark Chocolate","PureNature","Chocolates & Sweet Snacks","Dark Chocolate","chocolates_sweets","17.0","446.7","0","42.7","42.7","39.3","24.9","13.8","0.1","4.2","159.0","0.4","Almonds, cashews, raisins, sunflower seeds, salt","9","false","true","false","true","soy","minimally_processed","36","v1.0","synthetic_v2","false"
"AAR0338","8901000000338","CrunchWave Protein Bar","CrunchWave","Snack/Protein Bars","Protein Bar","snack_protein_bars","35.0","442.0","11.1","61.8","61.4","14.5","19.5","2.5","0.1","8.1","188.0","0.48","Almonds, cashews, raisins, sunflower seeds, salt","10","false","true","false","true","wheat,gluten,soy","minimally_processed","50","v1.0","synthetic_v2","false"
"AAR0339","8901000000339","SpiceBlend Wellness Bar Premium","SpiceBlend","Snack/Protein Bars","Wellness Bar","snack_protein_bars","47.0","465.8","17.1","65.5","18.7","18.7","18.5","1.7","0.1","3.0","113.0","0.29","Brown rice, lentils, vegetables, spices, salt","10","false","true","false","true","soy","minimally_processed","63","v1.0","synthetic_v2","false"
"AAR0340","8901000000340","SwiftGrain Granola Bar","SwiftGrain","Snack/Protein Bars","Granola Bar","snack_protein_bars","41.0","346.5","21.4","60.0","12.1","0","14.7","3.7","0.1","5.2","0","0.0","Oats, milk powder, sugar, malt extract, salt, vitamins","9","true","false","false","true","peanuts,sesame","processed","72","v1.0","synthetic_v2","false"
"AAR0341","8901000000341","PureNature Protein Bar","PureNature","Snack/Protein Bars","Protein Bar","snack_protein_bars","34.0","428.5","9.1","75.5","0","0","14.0","8.9","0.1","10.5","135.0","0.34","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","12","true","false","false","true","milk","processed","73","v1.0","synthetic_v2","false"
"AAR0342","8901000000342","SunriseFarm Granola Bar","SunriseFarm","Snack/Protein Bars","Granola Bar","snack_protein_bars","58.0","394.9","15.6","69.3","7.6","7.6","10.7","5.0","0.1","1.2","100.0","0.25","Skimmed milk, sugar, stabilizers, flavours, live cultures","11","false","true","false","true","nuts","processed","60","v1.0","synthetic_v2","false"
"AAR0343","8901000000343","NutriCo Energy Bar Premium","NutriCo","Snack/Protein Bars","Energy Bar","snack_protein_bars","61.0","397.2","15.7","47.9","41.0","13.2","18.1","10.1","0.0","12.0","32.0","0.08","Almonds, cashews, raisins, sunflower seeds, salt","9","true","true","false","false","","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0344","8901000000344","DairyPure Energy Bar","DairyPure","Snack/Protein Bars","Energy Bar","snack_protein_bars","36.0","389.1","0.8","45.6","8.9","8.9","14.8","9.3","0.1","7.6","93.0","0.24","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","13","false","true","false","false","","ultra_processed","49","v1.0","synthetic_v2","false"
"AAR0345","8901000000345","NutriPulse Vegan Bar","NutriPulse","Snack/Protein Bars","Vegan Bar","snack_protein_bars","54.0","366.9","25.6","48.6","22.0","22.0","27.4","5.1","0.0","6.3","200.0","0.51","Oats, milk powder, sugar, malt extract, salt, vitamins","10","true","true","false","true","oats,nuts","processed","69","v1.0","synthetic_v2","false"
"AAR0346","8901000000346","CleanEat Keto Bar","CleanEat","Snack/Protein Bars","Keto Bar","snack_protein_bars","44.0","427.8","25.5","57.3","26.4","0","0","0","0.0","4.7","192.0","0.49","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","12","false","false","false","true","nuts","minimally_processed","68","v1.0","synthetic_v2","false"
"AAR0347","8901000000347","CrunchWave Wellness Bar","CrunchWave","Snack/Protein Bars","Wellness Bar","snack_protein_bars","42.0","403.9","8.8","65.9","19.0","19.0","11.7","2.9","0.1","6.5","213.0","0.54","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","6","false","true","false","false","","processed","57","v1.0","synthetic_v2","false"
"AAR0348","8901000000348","NutriCo Vegan Bar Premium","NutriCo","Snack/Protein Bars","Vegan Bar","snack_protein_bars","43.0","380.5","19.6","47.8","18.6","18.6","9.6","0","0.0","4.8","83.0","0.21","Almonds, cashews, raisins, sunflower seeds, salt","10","false","true","false","true","nuts","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0349","8901000000349","HealthFirst Keto Bar Premium","HealthFirst","Snack/Protein Bars","Keto Bar","snack_protein_bars","68.0","399.6","16.1","77.4","20.6","20.6","11.4","2.1","0.0","4.8","263.0","0.67","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","8","false","true","false","true","milk","ultra_processed","50","v1.0","synthetic_v2","false"
"AAR0350","8901000000350","EarthFoods Granola Bar","EarthFoods","Snack/Protein Bars","Granola Bar","snack_protein_bars","15.0","381.3","13.6","57.5","25.7","25.7","0","0","0.0","10.3","29.0","0.07","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","11","false","true","false","true","oats,nuts","processed","65","v1.0","synthetic_v2","false"
"AAR0351","8901000000351","GreenLeaf Vegan Bar","GreenLeaf","Snack/Protein Bars","Vegan Bar","snack_protein_bars","42.0","411.0","6.4","38.2","8.4","8.4","10.4","7.5","0","3.5","69.0","0.17","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","8","false","true","false","true","oats,nuts","processed","56","v1.0","synthetic_v2","false"
"AAR0352","8901000000352","NutriPulse Energy Bar Premium","NutriPulse","Snack/Protein Bars","Energy Bar","snack_protein_bars","45.0","435.9","1.0","52.6","29.8","29.8","11.7","6.8","0","0","246.0","0.63","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","12","false","true","false","true","wheat,gluten,milk","minimally_processed","40","v1.0","synthetic_v2","false"
"AAR0353","8901000000353","SwiftGrain Keto Bar","SwiftGrain","Snack/Protein Bars","Keto Bar","snack_protein_bars","29.0","338.2","17.6","78.2","33.5","23.9","16.1","0","0.1","4.4","280.0","0.71","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","7","false","true","true","true","oats,nuts","ultra_processed","43","v1.0","synthetic_v2","false"
"AAR0354","8901000000354","FitBite Wellness Bar","FitBite","Snack/Protein Bars","Wellness Bar","snack_protein_bars","47.0","464.6","11.6","72.3","25.1","0.0","24.0","3.1","0.1","6.6","40.0","0.1","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","14","true","false","false","true","soy","ultra_processed","51","v1.0","synthetic_v2","false"
"AAR0355","8901000000355","SlimChoice Vegan Bar","SlimChoice","Snack/Protein Bars","Vegan Bar","snack_protein_bars","44.0","422.2","13.6","67.1","24.9","18.9","6.2","6.2","0.1","3.6","298.0","0.76","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","8","true","true","false","false","","processed","54","v1.0","synthetic_v2","false"
"AAR0356","8901000000356","GreenLeaf Protein Bar","GreenLeaf","Snack/Protein Bars","Protein Bar","snack_protein_bars","44.0","444.9","12.0","62.6","17.9","15.2","20.4","6.7","0","2.6","254.0","0.65","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","8","true","true","false","true","wheat,gluten,milk","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0357","8901000000357","DesiGood Keto Bar","DesiGood","Snack/Protein Bars","Keto Bar","snack_protein_bars","57.0","338.9","6.4","23.7","23.7","9.1","7.3","5.2","0.1","13.8","44.0","0.11","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","11","true","true","false","true","soy","ultra_processed","59","v1.0","synthetic_v2","false"
"AAR0358","8901000000358","DairyPure Protein Bar Premium","DairyPure","Snack/Protein Bars","Protein Bar","snack_protein_bars","57.0","364.9","15.4","45.6","24.6","24.6","21.5","7.5","0.0","1.3","151.0","0.38","Oats, milk powder, sugar, malt extract, salt, vitamins","6","false","true","false","true","wheat,gluten,milk","processed","51","v1.0","synthetic_v2","false"
"AAR0359","8901000000359","FitBite Keto Bar","FitBite","Snack/Protein Bars","Keto Bar","snack_protein_bars","39.0","352.5","14.9","38.2","10.9","10.1","3.7","1.6","0.1","1.9","26.0","0.07","Brown rice, lentils, vegetables, spices, salt","11","true","true","false","true","wheat,gluten,milk","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0360","8901000000360","SlimChoice Keto Bar","SlimChoice","Snack/Protein Bars","Keto Bar","snack_protein_bars","46.0","391.1","10.7","52.6","0.0","0.0","19.5","3.9","0.1","2.6","353.0","0.9","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","9","false","false","false","true","oats,nuts","ultra_processed","53","v1.0","synthetic_v2","false"
"AAR0361","8901000000361","CleanEat Wellness Bar","CleanEat","Snack/Protein Bars","Wellness Bar","snack_protein_bars","52.0","399.1","13.2","69.1","6.9","5.3","25.3","3.1","0.1","12.4","134.0","0.34","Almonds, cashews, raisins, sunflower seeds, salt","7","false","true","false","true","oats,nuts","minimally_processed","79","v1.0","synthetic_v2","false"
"AAR0362","8901000000362","QuickMeal Vegan Bar","QuickMeal","Snack/Protein Bars","Vegan Bar","snack_protein_bars","64.0","434.0","15.4","58.6","13.0","0","20.5","0","0.0","9.8","187.0","0.48","Brown rice, lentils, vegetables, spices, salt","12","true","false","false","true","wheat,gluten","minimally_processed","77","v1.0","synthetic_v2","false"
"AAR0363","8901000000363","HealthFirst Keto Bar","HealthFirst","Snack/Protein Bars","Keto Bar","snack_protein_bars","49.0","370.6","14.2","51.3","0","0","11.0","0","0.1","5.6","19.0","0.05","Brown rice, lentils, vegetables, spices, salt","11","false","false","false","true","soy","minimally_processed","77","v1.0","synthetic_v2","false"
"AAR0364","8901000000364","DairyPure Granola Bar","DairyPure","Snack/Protein Bars","Granola Bar","snack_protein_bars","40.0","410.2","11.7","60.3","31.5","20.3","8.6","6.6","0.1","4.4","359.0","0.91","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","10","false","true","false","true","milk","processed","46","v1.0","synthetic_v2","false"
"AAR0365","8901000000365","HarvestGold Energy Bar","HarvestGold","Snack/Protein Bars","Energy Bar","snack_protein_bars","48.0","369.7","15.6","27.6","17.3","0.8","17.2","9.5","0.1","0","460.0","1.17","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","8","true","false","true","true","wheat,gluten,soy","ultra_processed","41","v1.0","synthetic_v2","false"
"AAR0366","8901000000366","NutriPulse Keto Bar Premium","NutriPulse","Snack/Protein Bars","Keto Bar","snack_protein_bars","50.0","407.1","15.2","42.7","24.8","7.5","12.4","2.8","0","7.0","223.0","0.57","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","11","false","true","false","false","","processed","59","v1.0","synthetic_v2","false"
"AAR0367","8901000000367","FitBite Energy Bar","FitBite","Snack/Protein Bars","Energy Bar","snack_protein_bars","36.0","414.6","10.3","63.8","3.0","3.0","7.3","7.3","0.1","8.2","266.0","0.68","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","10","true","true","false","true","wheat,gluten,soy","processed","68","v1.0","synthetic_v2","false"
"AAR0368","8901000000368","HarvestGold Wellness Bar","HarvestGold","Snack/Protein Bars","Wellness Bar","snack_protein_bars","47.0","394.4","19.9","50.4","16.6","16.6","23.9","2.8","0.0","2.8","0","0.0","Skimmed milk, sugar, stabilizers, flavours, live cultures","11","true","true","false","true","milk,soy","processed","66","v1.0","synthetic_v2","false"
"AAR0369","8901000000369","CleanEat Keto Bar Premium","CleanEat","Snack/Protein Bars","Keto Bar","snack_protein_bars","48.0","411.8","0.4","47.1","0","0","6.2","6.2","0.1","3.3","68.0","0.17","Skimmed milk, sugar, stabilizers, flavours, live cultures","8","true","false","false","true","milk,soy","processed","59","v1.0","synthetic_v2","false"
"AAR0370","8901000000370","MorningBest Granola Bar Premium","MorningBest","Snack/Protein Bars","Granola Bar","snack_protein_bars","42.0","404.6","10.6","27.1","0","0","10.9","3.3","0.1","10.6","146.0","0.37","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","11","false","false","false","true","wheat,gluten,soy","minimally_processed","78","v1.0","synthetic_v2","false"
"AAR0371","8901000000371","SpiceBlend Granola Bar Premium","SpiceBlend","Snack/Protein Bars","Granola Bar","snack_protein_bars","40.0","338.9","15.6","59.7","31.5","0","9.1","2.0","0.1","8.2","305.0","0.78","Skimmed milk, sugar, stabilizers, flavours, live cultures","9","false","false","false","true","milk","processed","58","v1.0","synthetic_v2","false"
